Title,Vie_Martin,Vie_Martin,Dia_Martin,Dia_Martin,Vie_Brice,Vie_Brice,Vie_Gilles,Vie_Gilles,Vie_Martial,Vie_Martial,Vie_Nicolas,Vie_Nicolas,Vie_Jerome,Vie_Jerome,Vie_Benoit,Vie_Benoit,Vie_Alexis,Vie_Alexis
Corpus,ocr,gt,ocr,gt,ocr,gt,ocr,gt,ocr,gt,ocr,gt,ocr,gt,ocr,gt,ocr,gt
CONcoo->PROdem->VERcjg,12,9,29,28,0,0,5,5,5,5,9,8,0,0,3,2,2,2
CONcoo->PROdem->VERinf,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONcoo->PROimp->ADVneg,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONcoo->PROimp->PROadv,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
CONcoo->PROimp->VERcjg,1,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0
CONcoo->PROind->ADJpos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CONcoo->PROind->ADVgen,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONcoo->PROind->ADVneg,3,3,3,2,0,0,1,1,1,2,3,2,0,0,0,1,1,0
CONcoo->PROind->CONcoo,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0
CONcoo->PROind->CONsub,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
CONcoo->PROind->DETind,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CONcoo->PROind->DETpos,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CONcoo->PROind->NOMcom,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONcoo->PROind->PONfbl,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0
CONcoo->PROind->PONfrt,2,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0
CONcoo->PROind->PRE,1,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0
CONcoo->PROind->PRE.DETdef,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONcoo->PROind->PROadv,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CONcoo->PROind->PROind,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CONcoo->PROind->PROper,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CONcoo->PROind->PROrel,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1
CONcoo->PROind->VERcjg,2,2,4,0,0,0,1,0,6,2,1,0,1,0,1,1,2,1
CONcoo->PROind->VERppe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CONcoo->PROint->NOMcom,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CONcoo->PROint->PONfbl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CONcoo->PROint->PROadv,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONcoo->PROint->PROper,0,0,0,1,0,0,0,0,1,0,1,3,0,0,0,1,0,0
CONcoo->PROint->VERcjg,1,1,1,1,0,0,0,1,2,1,1,3,0,0,0,1,1,0
CONcoo->PROord->PONfbl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CONcoo->PROper->ADJind,0,0,4,4,0,0,1,1,2,2,0,0,0,0,0,0,0,0
CONcoo->PROper->ADJord,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONcoo->PROper->ADJpos,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONcoo->PROper->ADJqua,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
CONcoo->PROper->ADVgen,1,1,4,2,0,0,1,1,3,3,3,3,2,1,3,3,0,0
CONcoo->PROper->ADVint,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CONcoo->PROper->ADVneg,15,19,19,22,1,1,0,2,6,9,9,10,2,2,9,10,2,3
CONcoo->PROper->ADVneg.PROper,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONcoo->PROper->CONcoo,0,0,2,1,0,0,0,0,4,4,0,0,1,0,0,0,0,0
CONcoo->PROper->DETdef,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CONcoo->PROper->DETind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CONcoo->PROper->NOMcom,1,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0
CONcoo->PROper->PONfbl,1,5,1,3,0,0,0,1,1,1,0,5,0,0,0,0,0,1
CONcoo->PROper->PONfrt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONcoo->PROper->PRE,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CONcoo->PROper->PROadv,2,2,2,2,0,0,1,1,1,1,0,2,0,1,0,0,0,1
CONcoo->PROper->PROint,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CONcoo->PROper->PROper,15,14,37,41,0,0,4,4,9,8,10,12,1,4,9,10,7,9
CONcoo->PROper->PROrel,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CONcoo->PROper->VERcjg,40,36,74,64,6,6,14,12,26,22,59,57,7,6,33,27,12,10
CONcoo->PROper->VERinf,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
CONcoo->PROper->VERppe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONcoo->PROpos->ADVgen,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONcoo->PROrel->ADJind,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
CONcoo->PROrel->ADJqua,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2
CONcoo->PROrel->ADVgen,2,2,1,1,0,0,0,1,1,1,1,1,0,0,2,2,0,0
CONcoo->PROrel->ADVint,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
CONcoo->PROrel->ADVneg,0,1,1,2,0,0,0,0,3,3,0,0,0,0,0,0,1,1
CONcoo->PROrel->CONsub,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CONcoo->PROrel->DETdef,1,1,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0
CONcoo->PROrel->DETdem,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
CONcoo->PROrel->DETind,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
CONcoo->PROrel->DETpos,2,2,2,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0
CONcoo->PROrel->NOMcom,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0
CONcoo->PROrel->OUT,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
CONcoo->PROrel->PONfbl,0,0,0,0,0,0,0,1,2,1,1,3,0,0,0,0,0,0
CONcoo->PROrel->PRE,1,1,1,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0
CONcoo->PROrel->PRE.DETdef,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
CONcoo->PROrel->PROadv,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONcoo->PROrel->PROdem,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0
CONcoo->PROrel->PROimp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CONcoo->PROrel->PROind,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONcoo->PROrel->PROper,1,2,3,2,0,0,1,1,0,2,5,4,0,0,1,0,2,1
CONcoo->PROrel->VERcjg,6,4,3,2,0,0,2,1,4,2,9,3,0,0,2,1,2,1
CONcoo->PROrel->VERinf,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
CONcoo->PROrel->VERppe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CONcoo->PROrel.PROper->VERcjg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CONcoo->VERcjg->ADJqua,6,3,2,0,0,0,2,1,5,4,4,2,0,0,5,3,1,0
CONcoo->VERcjg->ADVgen,11,6,18,17,3,3,7,4,18,19,27,26,4,6,13,15,16,16
CONcoo->VERcjg->ADVint,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
CONcoo->VERcjg->ADVneg,0,2,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
CONcoo->VERcjg->ADVsub,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
CONcoo->VERcjg->CONcoo,3,4,4,5,0,0,1,1,4,7,5,5,0,0,6,4,1,1
CONcoo->VERcjg->CONsub,7,9,8,18,1,1,1,1,4,4,8,10,3,3,7,10,4,5
CONcoo->VERcjg->CONsub.PROper,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
CONcoo->VERcjg->DETcar,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CONcoo->VERcjg->DETdef,10,11,2,3,1,1,5,4,12,12,18,19,1,2,5,6,1,1
CONcoo->VERcjg->DETdem,1,1,1,1,0,0,0,0,1,1,5,4,1,1,2,2,0,0
CONcoo->VERcjg->DETind,6,5,3,5,1,0,1,0,8,7,5,6,1,1,4,5,3,3
CONcoo->VERcjg->DETndf,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1
CONcoo->VERcjg->DETpos,7,5,4,4,0,0,1,0,6,9,10,11,1,1,11,10,0,0
CONcoo->VERcjg->NOMcom,8,5,8,6,1,0,3,3,8,4,9,8,1,1,1,0,4,2
CONcoo->VERcjg->NOMpro,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0
CONcoo->VERcjg->OUT,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CONcoo->VERcjg->PONfbl,13,12,9,14,0,1,0,2,4,11,3,19,1,1,5,7,2,4
CONcoo->VERcjg->PONfrt,12,11,29,13,0,0,3,2,18,12,33,11,2,2,8,6,6,2
CONcoo->VERcjg->PRE,20,26,18,18,3,3,6,7,25,27,32,37,0,1,24,27,10,11
CONcoo->VERcjg->PRE.DETdef,1,1,0,0,0,0,0,0,3,3,3,3,1,1,1,1,0,1
CONcoo->VERcjg->PROdem,1,3,2,2,0,0,0,0,0,1,1,1,0,0,2,2,0,0
CONcoo->VERcjg->PROind,1,2,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1
CONcoo->VERcjg->PROper,1,1,1,2,0,0,0,0,1,3,4,0,2,1,1,0,0,0
CONcoo->VERcjg->PROrel,0,0,1,0,0,0,0,0,2,0,3,2,0,0,1,1,0,0
CONcoo->VERcjg->VERcjg,0,1,3,0,0,0,0,0,0,0,2,0,1,0,3,0,1,2
CONcoo->VERcjg->VERinf,1,2,0,0,0,0,1,1,4,4,1,1,0,0,0,0,1,1
CONcoo->VERcjg->VERppa,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CONcoo->VERcjg->VERppe,3,3,3,2,1,0,0,0,2,1,4,3,1,1,2,2,2,1
CONcoo->VERinf->ADJqua,3,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CONcoo->VERinf->ADVgen,1,2,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1
CONcoo->VERinf->ADVint,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
CONcoo->VERinf->ADVneg,1,2,1,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0
CONcoo->VERinf->CONcoo,2,4,1,1,0,0,1,1,0,2,1,1,0,0,0,0,1,2
CONcoo->VERinf->CONsub,4,7,4,7,0,0,1,0,2,2,2,2,0,0,2,3,1,1
CONcoo->VERinf->DETdef,2,2,4,4,0,0,1,1,4,3,7,7,0,0,0,0,0,0
CONcoo->VERinf->DETdem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CONcoo->VERinf->DETind,0,0,2,2,0,0,1,1,0,0,1,1,0,0,0,1,0,0
CONcoo->VERinf->DETint,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CONcoo->VERinf->DETndf,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
CONcoo->VERinf->DETpos,3,2,1,1,0,0,0,0,0,0,2,2,0,1,0,1,0,0
CONcoo->VERinf->NOMcom,0,0,2,0,0,0,0,0,5,3,4,1,0,0,0,0,1,1
CONcoo->VERinf->NOMpro,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CONcoo->VERinf->PONfbl,10,6,10,13,0,0,0,0,4,3,2,4,0,0,1,2,0,2
CONcoo->VERinf->PONfrt,22,16,16,8,1,1,2,2,16,15,7,3,4,3,4,1,4,2
CONcoo->VERinf->PRE,4,5,11,12,0,0,1,1,4,5,5,4,1,1,1,1,6,6
CONcoo->VERinf->PRE.DETdef,1,2,1,2,0,0,1,1,0,0,1,2,1,1,1,1,0,0
CONcoo->VERinf->PROdem,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
CONcoo->VERinf->PROper,2,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
CONcoo->VERinf->PROrel,0,0,0,1,0,0,1,1,0,0,0,2,0,0,1,1,0,0
CONcoo->VERinf->VERcjg,0,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
CONcoo->VERppa->ADVgen,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
CONcoo->VERppa->ADVint,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CONcoo->VERppa->CONcoo,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0
CONcoo->VERppa->CONsub,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CONcoo->VERppa->DETdef,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
CONcoo->VERppa->DETpos,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
CONcoo->VERppa->NOMcom,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CONcoo->VERppa->PONfbl,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CONcoo->VERppa->PONfrt,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CONcoo->VERppa->PRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
CONcoo->VERppa->PROdem,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONcoo->VERppa->PROrel,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
CONcoo->VERppa->VERcjg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
CONcoo->VERppe->ADJqua,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CONcoo->VERppe->ADVgen,2,1,3,2,0,0,1,1,2,2,4,5,0,0,5,3,1,1
CONcoo->VERppe->ADVneg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CONcoo->VERppe->ADVsub,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CONcoo->VERppe->CONcoo,5,5,4,4,0,0,0,0,6,4,3,6,1,2,4,6,1,2
CONcoo->VERppe->CONsub,1,2,1,1,0,0,1,2,1,1,2,0,1,1,0,0,0,0
CONcoo->VERppe->DETdef,2,2,2,1,0,0,0,0,2,0,0,1,1,0,1,0,0,0
CONcoo->VERppe->DETdem,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CONcoo->VERppe->DETind,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
CONcoo->VERppe->DETint,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONcoo->VERppe->DETndf,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONcoo->VERppe->DETpos,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CONcoo->VERppe->NOMcom,1,0,0,1,0,0,0,0,2,1,0,0,1,1,0,0,2,0
CONcoo->VERppe->PONfbl,3,5,6,7,2,1,2,1,12,8,3,10,1,2,7,10,1,3
CONcoo->VERppe->PONfrt,17,12,14,13,0,2,2,4,10,10,22,15,2,0,11,8,4,2
CONcoo->VERppe->PRE,11,15,11,18,3,3,4,7,16,19,27,25,1,1,10,12,3,4
CONcoo->VERppe->PRE.DETdef,1,1,0,0,0,0,0,0,1,2,4,4,0,0,0,0,1,0
CONcoo->VERppe->PROadv,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
CONcoo->VERppe->PROdem,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
CONcoo->VERppe->PROper,2,2,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0
CONcoo->VERppe->PROrel,0,0,0,2,0,0,1,1,1,1,1,2,0,0,0,0,1,0
CONcoo->VERppe->VERcjg,3,1,2,0,0,0,1,1,1,1,2,1,0,0,1,0,1,0
CONcoo->VERppe->VERinf,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0
CONcoo->VERppe->VERppa,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
CONcoo->VERppe->VERppe,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
CONsub->->PROper,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CONsub->ADJcar->ADVneg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONsub->ADJind->ADJqua,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONsub->ADJind->ADVneg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONsub->ADJind->CONcoo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONsub->ADJind->NOMcom,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
CONsub->ADJind->PRE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONsub->ADJpos->NOMcom,1,0,2,6,0,0,0,0,1,0,1,1,0,0,0,0,0,0
CONsub->ADJpos->PROrel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONsub->ADJqua->ADJqua,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
CONsub->ADJqua->ADVgen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONsub->ADJqua->ADVneg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
CONsub->ADJqua->CONcoo,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CONsub->ADJqua->NOMcom,5,4,7,6,3,0,2,0,12,3,7,4,4,1,4,2,0,0
CONsub->ADJqua->NOMpro,24,27,23,23,0,6,2,4,2,11,10,10,0,4,0,25,1,2
CONsub->ADJqua->PONfrt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
CONsub->ADJqua->PRE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONsub->ADJqua->PROadv,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CONsub->ADJqua->PROper,0,0,1,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0
CONsub->ADJqua->VERcjg,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
CONsub->ADJqua->VERppe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0
CONsub->ADVgen->ADJqua,2,1,2,2,0,0,0,0,1,2,3,1,0,0,0,1,0,0
CONsub->ADVgen->ADVgen,2,1,0,0,0,0,0,0,2,1,2,2,0,0,3,2,1,1
CONsub->ADVgen->ADVneg,1,1,1,0,0,0,0,1,1,3,2,2,1,0,3,1,0,0
CONsub->ADVgen->CONsub,1,2,1,1,0,0,0,0,2,1,3,3,0,0,3,2,0,0
CONsub->ADVgen->CONsub.PROper,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONsub->ADVgen->DETdef,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,1,0,0
CONsub->ADVgen->DETdem,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
CONsub->ADVgen->DETind,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
CONsub->ADVgen->NOMcom,0,0,1,1,0,0,0,0,2,1,1,1,0,1,0,0,0,0
CONsub->ADVgen->NOMpro,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONsub->ADVgen->PONfbl,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONsub->ADVgen->PONfrt,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CONsub->ADVgen->PRE,2,2,5,4,0,0,1,2,2,1,0,0,0,0,2,1,0,0
CONsub->ADVgen->PRE.DETdef,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONsub->ADVgen->PROadv,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
CONsub->ADVgen->PROind,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
CONsub->ADVgen->PROper,0,1,2,2,1,1,0,0,0,0,1,2,0,0,4,1,0,0
CONsub->ADVgen->PROrel,1,1,2,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0
CONsub->ADVgen->VERcjg,8,8,7,5,0,0,2,1,5,5,7,6,0,0,6,2,2,2
CONsub->ADVgen->VERppe,2,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0
CONsub->ADVgen.PROper->ADVneg,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CONsub->ADVgen.PROper->NOMcom,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CONsub->ADVgen.PROper->VERcjg,2,0,7,0,2,0,1,0,1,0,4,0,1,0,2,0,0,0
CONsub->ADVneg->ADJind,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CONsub->ADVneg->ADVgen,0,0,2,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0
CONsub->ADVneg->ADVneg,0,2,3,6,0,0,0,0,1,2,0,1,0,0,0,5,0,0
CONsub->ADVneg->CONcoo,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONsub->ADVneg->DETdef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CONsub->ADVneg->DETind,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CONsub->ADVneg->DETndf,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONsub->ADVneg->DETpos,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CONsub->ADVneg->PRE,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
CONsub->ADVneg->PROind,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CONsub->ADVneg->PROper,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
CONsub->ADVneg->VERcjg,1,0,4,2,0,0,0,0,1,0,2,1,1,0,3,2,0,0
CONsub->CONcoo->ADVneg,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
CONsub->CONcoo->NOMcom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CONsub->CONcoo->PRE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CONsub->CONcoo->PROind,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CONsub->CONcoo->PROper,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONsub->CONsub->ADJind,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONsub->CONsub->ADJqua,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONsub->CONsub->ADVgen,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
CONsub->CONsub->ADVneg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONsub->CONsub->CONcoo,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CONsub->CONsub->DETdef,2,3,2,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0
CONsub->CONsub->DETind,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONsub->CONsub->DETndf,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
CONsub->CONsub->DETpos,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CONsub->CONsub->NOMcom,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
CONsub->CONsub->NOMpro,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
CONsub->CONsub->OUT,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
CONsub->CONsub->PONfbl,0,4,0,8,0,2,0,1,0,2,1,5,0,1,0,5,0,0
CONsub->CONsub->PROdem,2,2,1,1,0,0,0,0,0,0,0,0,2,2,1,1,0,0
CONsub->CONsub->PROind,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONsub->CONsub->PROper,2,1,7,8,0,0,0,1,2,1,3,2,0,0,0,0,1,0
CONsub->CONsub->VERcjg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CONsub->CONsub->VERinf,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONsub->DETdef->ADJcar,0,0,2,2,0,0,0,1,1,0,5,5,0,0,0,0,0,0
CONsub->DETdef->ADJind,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
CONsub->DETdef->ADJord,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CONsub->DETdef->ADJpos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CONsub->DETdef->ADJqua,21,22,23,22,1,1,11,11,10,10,18,16,0,0,27,24,1,1
CONsub->DETdef->ADVgen,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CONsub->DETdef->DETpos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CONsub->DETdef->NOMcom,59,60,70,71,1,2,13,17,43,43,70,70,10,9,53,54,15,14
CONsub->DETdef->NOMpro,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
CONsub->DETdef->PONfbl,0,7,0,1,0,0,0,0,0,3,0,4,0,0,0,5,0,1
CONsub->DETdef->PONfrt,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0
CONsub->DETdef->PROcar,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CONsub->DETdef->PROind,3,3,4,4,0,0,1,1,1,1,2,2,0,0,0,0,1,1
CONsub->DETdef->VERppa,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONsub->DETdem->ADJcar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CONsub->DETdem->ADJqua,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
CONsub->DETdem->NOMcom,6,3,6,6,1,1,0,0,4,4,5,5,0,0,4,3,0,0
CONsub->DETdem->NOMpro,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CONsub->DETdem->PRE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
