"","freq","mean prob","sample size necessary","passes"
"CONcoo NOMcom CONcoo",253,0.000699110200430295,2025.25856603973,FALSE
"CONcoo VERppe PRE",256,0.000702704579844879,2203.22148535032,FALSE
"ADVgen PRE PROper",249,0.00056598764989679,1370.67025853655,FALSE
"DETdef NOMcom CONsub",239,0.00064938786056524,1530.62223184749,FALSE
"CONcoo ADVgen ADVgen",241,0.000560540057457324,1944.25825568368,FALSE
"VERcjg PONfbl CONcoo",248,0.0005870499100419,1456.68192582058,FALSE
"VERcjg PRE DETdem",244,0.000675682828015854,876.446750184694,TRUE
"CONcoo ADVneg VERcjg",237,0.000600596838757242,2225.66686714131,FALSE
"ADVgen ADJqua PONfrt",238,0.000661286960233478,2019.93535819763,FALSE
"NOMpro PROper VERcjg",245,0.000689679746261161,645.104540857451,TRUE
"ADJqua CONcoo ADJqua",245,0.000675365515046439,1650.11194613784,FALSE
"DETpos NOMcom PROper",240,0.000626184500527149,2415.13266405057,FALSE
"VERcjg PONfrt PRE",224,0.000599254092077502,1560.44435865766,FALSE
"VERcjg ADVgen VERinf",216,0.000572095137654811,1636.42561831735,FALSE
"ADVgen ADVgen PONfrt",235,0.000645412723376694,1301.81105001505,FALSE
"NOMcom ADVgen PROper",231,0.000527064166032895,733.399769286562,TRUE
"PRE VERinf DETdef",241,0.000613916209432539,3732.5756827073,FALSE
"PONfrt CONcoo ADJqua",223,0.000672132477908146,1421.77174120886,FALSE
"PRE NOMcom ADJqua",229,0.000590189550822479,1625.22853825182,FALSE
"VERppe PRE.DETdef NOMcom",231,0.000611951367495173,3576.02589046056,FALSE
"PRE ADVgen ADJqua",234,0.000626116494646001,1059.32579110442,TRUE
"VERinf CONcoo PRE",234,0.000566715897521044,2068.76054017227,FALSE
"VERinf DETpos NOMcom",224,0.000624689020343244,1768.38178320079,FALSE
"ADVneg VERcjg PRE",220,0.000555398281863125,2679.45805087465,FALSE
"DETind NOMcom VERcjg",211,0.000566579507825016,3693.3115952696,FALSE
"VERcjg ADVgen CONcoo",229,0.000698082433422535,937.433073710886,TRUE
"VERcjg ADVgen NOMcom",222,0.000581410090327482,3161.92569644696,FALSE
"PONfrt CONcoo DETpos",229,0.000659096753221565,1991.81939290123,FALSE
"ADVgen DETdef NOMcom",222,0.000617629746183777,1020.77825578083,TRUE
"NOMcom PROrel DETdef",222,0.000573224682297236,1933.10141748631,FALSE
"PROadv VERcjg VERppe",230,0.000554737670583453,2930.19468661562,FALSE
"VERcjg DETdem NOMcom",220,0.000509465996600499,1273.92353052317,FALSE
"DETpos NOMcom NOMpro",233,0.000839245212024467,483.90746126751,TRUE
