Title,Vie_Martin,Vie_Martin,Dia_Martin,Dia_Martin,Vie_Brice,Vie_Brice,Vie_Gilles,Vie_Gilles,Vie_Martial,Vie_Martial,Vie_Nicolas,Vie_Nicolas,Vie_Jerome,Vie_Jerome,Vie_Benoit,Vie_Benoit,Vie_Alexis,Vie_Alexis
Corpus,ocr,gt,ocr,gt,ocr,gt,ocr,gt,ocr,gt,ocr,gt,ocr,gt,ocr,gt,ocr,gt
DETdef->PROadv->VERcjg,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1
DETdef->PROcar->ADJqua,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1
DETdef->PROcar->PRE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DETdef->PROcar->PROadv,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DETdef->PROcar->VERcjg,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1
DETdef->PROdem->VERcjg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DETdef->PROind->ADJqua,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
DETdef->PROind->ADVgen,1,4,4,4,0,4,1,4,3,4,0,4,0,4,3,4,0,4
DETdef->PROind->ADVneg,5,1,4,1,0,1,0,1,1,1,2,1,0,1,1,1,0,1
DETdef->PROind->CONcoo,1,4,0,4,0,4,0,4,0,4,2,4,0,4,0,4,1,4
DETdef->PROind->CONsub,0,2,3,2,0,2,0,2,1,2,0,2,0,2,0,2,0,2
DETdef->PROind->DETdef,0,4,2,4,0,4,0,4,0,4,1,4,0,4,0,4,1,4
DETdef->PROind->DETndf,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETdef->PROind->DETpos,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
DETdef->PROind->NOMcom,1,1,1,1,1,1,0,1,0,1,4,1,0,1,0,1,0,1
DETdef->PROind->NOMpro,0,4,0,4,0,4,0,4,2,4,0,4,0,4,0,4,0,4
DETdef->PROind->PONfbl,0,5,1,5,0,5,1,5,0,5,0,5,0,5,1,5,0,5
DETdef->PROind->PONfrt,3,8,6,8,0,8,2,8,1,8,1,8,0,8,1,8,0,8
DETdef->PROind->PRE,3,16,3,16,0,16,1,16,1,16,4,16,2,16,2,16,0,16
DETdef->PROind->PRE.DETdef,2,5,0,5,0,5,1,5,0,5,2,5,0,5,0,5,0,5
DETdef->PROind->PROadv,0,4,1,4,0,4,0,4,0,4,2,4,0,4,0,4,0,4
DETdef->PROind->PROcar,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
DETdef->PROind->PROdem,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1
DETdef->PROind->PROind,0,1,0,1,0,1,0,1,2,1,0,1,0,1,0,1,0,1
DETdef->PROind->PROper,3,5,5,5,1,5,4,5,2,5,8,5,0,5,4,5,2,5
DETdef->PROind->PROrel,1,3,2,3,0,3,0,3,1,3,0,3,0,3,0,3,0,3
DETdef->PROind->VERcjg,7,27,9,27,0,27,2,27,7,27,10,27,2,27,5,27,2,27
DETdef->PROind->VERinf,4,0,2,0,0,0,1,0,4,0,1,0,0,0,1,0,0,0
DETdef->PROind->VERppe,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETdef->PROint->PRE,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1
DETdef->PROint->VERcjg,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2
DETdef->PROord->ADJqua,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETdef->PROord->NOMcom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DETdef->PROord->NOMpro,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2
DETdef->PROord->PONfbl,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETdef->PROord->PONfrt,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1
DETdef->PROord->PRE,0,1,1,1,0,1,0,1,0,1,2,1,0,1,0,1,0,1
DETdef->PROord->PROrel,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1
DETdef->PROord->VERcjg,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1
DETdef->PROper->CONcoo,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DETdef->PROper->VERcjg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DETdef->PROpos->ADVgen,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1
DETdef->PROpos->ADVneg,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1
DETdef->PROpos->NOMcom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DETdef->PROpos->PONfrt,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2
DETdef->PROpos->PRE,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETdef->PROpos->PROrel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DETdef->PROpos->VERcjg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DETdef->PROrel->ADJqua,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DETdef->PROrel->DETdef,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETdef->PROrel->NOMcom,0,6,0,6,1,6,0,6,0,6,3,6,0,6,0,6,0,6
DETdef->PROrel->NOMpro,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETdef->PROrel->PRE,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1
DETdef->PROrel->PROdem,0,2,0,2,0,2,0,2,0,2,1,2,0,2,0,2,0,2
DETdef->PROrel->VERcjg,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1
DETdef->VERcjg->ADJqua,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1
DETdef->VERcjg->ADVgen,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DETdef->VERcjg->CONcoo,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETdef->VERcjg->CONsub,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETdef->VERcjg->DETind,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DETdef->VERcjg->NOMpro,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1
DETdef->VERcjg->OUT,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETdef->VERcjg->PONfbl,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1
DETdef->VERcjg->PONfrt,0,6,0,6,0,6,0,6,1,6,0,6,0,6,0,6,0,6
DETdef->VERcjg->PRE,0,3,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3
DETdef->VERcjg->PROdem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DETdef->VERcjg->PROper,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DETdef->VERcjg->VERcjg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DETdef->VERcjg->VERinf,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETdef->VERcjg->VERppe,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DETdef->VERinf->ADJqua,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DETdef->VERinf->DETdef,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DETdef->VERinf->DETndf,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1
DETdef->VERinf->DETpos,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DETdef->VERinf->PONfbl,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3
DETdef->VERinf->PONfrt,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
DETdef->VERinf->PRE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DETdef->VERinf->VERcjg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
DETdef->VERppa->ADVneg,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETdef->VERppe->ADJqua,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DETdef->VERppe->ADVgen,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1
DETdef->VERppe->CONcoo,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
DETdef->VERppe->NOMcom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DETdef->VERppe->PONfbl,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETdef->VERppe->PONfrt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DETdef->VERppe->PRE,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETdef->VERppe->PROadv,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETdef->VERppe->PROrel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DETdem->ADJcar->ADJqua,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1
DETdem->ADJcar->NOMcom,0,3,0,3,0,3,0,3,0,3,0,3,0,3,1,3,0,3
DETdem->ADJcar->VERcjg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DETdem->ADJcar->VERppe,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DETdem->ADJind->NOMcom,4,16,3,16,0,16,0,16,2,16,7,16,0,16,2,16,0,16
DETdem->ADJord->NOMcom,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1
DETdem->ADJpos->ADJord,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DETdem->ADJpos->NOMcom,0,2,0,2,0,2,0,2,1,2,1,2,0,2,1,2,0,2
DETdem->ADJqua->ADVgen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DETdem->ADJqua->NOMcom,7,47,10,47,0,47,1,47,6,47,10,47,0,47,10,47,4,47
DETdem->ADJqua->NOMpro,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1
DETdem->ADJqua->PONfbl,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETdem->ADJqua->PRE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DETdem->ADJqua->PROrel,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETdem->ADVgen->ADJqua,0,2,0,2,0,2,1,2,0,2,0,2,0,2,1,2,0,2
DETdem->ADVgen->PROper,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DETdem->ADVgen->PROrel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DETdem->CONcoo->NOMcom,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETdem->DETndf->NOMcom,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DETdem->NOMcom->ADJind,4,14,2,14,0,14,1,14,1,14,1,14,0,14,3,14,0,14
DETdem->NOMcom->ADJqua,5,4,4,4,0,4,0,4,0,4,2,4,1,4,4,4,0,4
DETdem->NOMcom->ADVgen,5,45,11,45,0,45,3,45,7,45,10,45,0,45,9,45,2,45
DETdem->NOMcom->ADVneg,1,14,2,14,0,14,1,14,1,14,1,14,0,14,3,14,0,14
DETdem->NOMcom->CONcoo,5,65,7,65,1,65,2,65,7,65,14,65,1,65,5,65,2,65
DETdem->NOMcom->CONsub,5,25,3,25,1,25,0,25,2,25,5,25,2,25,3,25,2,25
DETdem->NOMcom->DETdef,2,3,0,3,0,3,0,3,0,3,2,3,0,3,2,3,0,3
DETdem->NOMcom->DETdem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DETdem->NOMcom->DETind,1,4,0,4,0,4,0,4,1,4,1,4,1,4,0,4,0,4
DETdem->NOMcom->DETndf,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETdem->NOMcom->NOMcom,1,3,2,3,1,3,0,3,0,3,1,3,0,3,0,3,0,3
DETdem->NOMcom->NOMpro,0,3,0,3,0,3,0,3,1,3,0,3,0,3,0,3,0,3
DETdem->NOMcom->PONfbl,6,90,5,90,1,90,0,90,10,90,14,90,3,90,6,90,0,90
DETdem->NOMcom->PONfrt,20,67,24,67,2,67,3,67,20,67,18,67,2,67,25,67,4,67
DETdem->NOMcom->PRE,5,47,6,47,0,47,3,47,8,47,11,47,1,47,10,47,1,47
DETdem->NOMcom->PRE.DETdef,2,6,0,6,0,6,1,6,1,6,2,6,0,6,0,6,0,6
DETdem->NOMcom->PROadv,0,10,1,10,0,10,0,10,0,10,3,10,0,10,3,10,0,10
DETdem->NOMcom->PROdem,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETdem->NOMcom->PROind,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DETdem->NOMcom->PROper,4,26,3,26,1,26,1,26,6,26,5,26,2,26,5,26,0,26
DETdem->NOMcom->PROrel,10,69,14,69,0,69,1,69,11,69,15,69,0,69,10,69,1,69
DETdem->NOMcom->VERcjg,25,127,27,127,0,127,5,127,16,127,22,127,2,127,24,127,5,127
DETdem->NOMcom->VERinf,4,17,5,17,0,17,1,17,2,17,7,17,1,17,0,17,0,17
DETdem->NOMcom->VERppa,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1
DETdem->NOMcom->VERppe,3,19,5,19,0,19,0,19,7,19,0,19,1,19,2,19,0,19
DETdem->NOMpro->ADVneg,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETdem->NOMpro->CONcoo,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETdem->NOMpro->NOMcom,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2
DETdem->NOMpro->PROrel,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3
DETdem->NOMpro->VERcjg,0,4,0,4,0,4,0,4,0,4,0,4,0,4,1,4,0,4
DETdem->PONfbl->ADJqua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DETdem->PONfrt->DETcar,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DETdem->PONfrt->NOMcom,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DETdem->PONfrt->PONfrt,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5
DETdem->PONfrt->PROcar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DETdem->PRE->NOMcom,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DETdem->PRE.DETdef->NOMcom,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DETdem->PROcar->PONfrt,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DETdem->PROcar->PROadv,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETdem->PROdem->PROrel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DETdem->PROind->VERcjg,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETdem->PROper->PROind,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DETdem->PROrel->ADJqua,0,3,2,3,0,3,0,3,0,3,0,3,0,3,1,3,0,3
DETdem->PROrel->ADVgen,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3
DETdem->PROrel->ADVneg,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETdem->PROrel->PONfbl,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETdem->PROrel->PRE,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,1,4
DETdem->PROrel->PROind,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DETdem->PROrel->PROper,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1
DETdem->PROrel->VERcjg,0,1,0,1,0,1,0,1,2,1,0,1,0,1,0,1,0,1
DETdem->PROrel->VERppe,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETdem->PROrel.PROper->VERcjg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
DETdem->VERcjg->ADVgen,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DETdem->VERcjg->DETdef,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETdem->VERcjg->NOMcom,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETdem->VERcjg->NOMpro,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2
DETdem->VERcjg->PRE,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETdem->VERcjg->VERcjg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DETdem->VERcjg->VERppe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DETdem->VERppe->NOMcom,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETdem->VERppe->PRE,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETdem->VERppe->VERcjg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DETind->ADJcar->PROrel.PROper,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DETind->ADJind->ADJqua,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1
DETind->ADJind->ADVgen,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DETind->ADJind->NOMcom,1,18,11,18,0,18,0,18,4,18,0,18,1,18,0,18,0,18
DETind->ADJind->PONfbl,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETind->ADJind->PONfrt,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETind->ADJord->NOMcom,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DETind->ADJpos->ADJqua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DETind->ADJpos->NOMcom,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1
DETind->ADJqua->ADJqua,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DETind->ADJqua->ADVgen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DETind->ADJqua->ADVneg,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
DETind->ADJqua->CONcoo,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1
DETind->ADJqua->NOMcom,11,49,10,49,0,49,2,49,8,49,9,49,1,49,3,49,3,49
DETind->ADJqua->PONfbl,0,3,2,3,0,3,1,3,0,3,0,3,0,3,0,3,0,3
DETind->ADJqua->PONfrt,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETind->ADJqua->PROdem,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DETind->ADJqua->PROper,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETind->ADJqua->PROrel,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2
DETind->ADJqua->VERinf,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DETind->ADJqua->VERppe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DETind->ADVgen->ADJqua,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETind->ADVgen->ADVgen,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DETind->ADVgen->CONcoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DETind->ADVgen->PRE.DETdef,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DETind->ADVgen->PROrel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DETind->ADVgen->PROrel.PROper,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DETind->ADVgen->VERppe,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DETind->ADVneg->PONfbl,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETind->ADVneg->PROadv,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DETind->CONcoo->NOMcom,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DETind->CONsub->ADJqua,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETind->DETdef->ADJord,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETind->DETdef->ADJqua,2,8,0,8,0,8,1,8,0,8,4,8,1,8,1,8,0,8
DETind->DETdef->NOMcom,22,240,32,240,3,240,11,240,65,240,46,240,6,240,22,240,16,240
DETind->DETdef->PONfbl,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
DETind->DETdef->PROind,1,16,4,16,0,16,3,16,3,16,4,16,0,16,1,16,0,16
DETind->DETdef->VERcjg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DETind->DETdef->VERinf,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1
DETind->DETdem->ADJind,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETind->DETdem->NOMcom,6,18,4,18,0,18,0,18,5,18,1,18,0,18,3,18,0,18
DETind->DETdem->PROrel,0,7,0,7,0,7,0,7,2,7,1,7,0,7,1,7,0,7
DETind->DETind->NOMcom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DETind->DETndf->NOMcom,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1
DETind->DETpos->ADJind,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETind->DETpos->ADJqua,2,2,0,2,0,2,1,2,0,2,0,2,0,2,0,2,0,2
DETind->DETpos->DETpos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DETind->DETpos->NOMcom,10,70,7,70,0,70,3,70,15,70,14,70,3,70,5,70,6,70
DETind->DETpos->VERinf,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETind->NOMcom->ADJind,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETind->NOMcom->ADJqua,5,12,6,12,0,12,4,12,4,12,3,12,0,12,0,12,0,12
DETind->NOMcom->ADVgen,1,24,3,24,1,24,1,24,5,24,7,24,0,24,5,24,1,24
DETind->NOMcom->ADVgen.PROper,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DETind->NOMcom->ADVneg,3,24,2,24,0,24,2,24,2,24,4,24,0,24,3,24,1,24
DETind->NOMcom->CONcoo,7,79,8,79,1,79,5,79,8,79,13,79,1,79,8,79,2,79
DETind->NOMcom->CONsub,11,53,6,53,0,53,0,53,4,53,6,53,2,53,8,53,5,53
DETind->NOMcom->DETdef,1,7,2,7,0,7,2,7,1,7,1,7,0,7,1,7,0,7
DETind->NOMcom->DETind,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DETind->NOMcom->DETndf,0,2,0,2,0,2,1,2,0,2,0,2,0,2,1,2,0,2
DETind->NOMcom->DETpos,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1
DETind->NOMcom->NOMcom,1,4,2,4,0,4,0,4,1,4,2,4,0,4,3,4,1,4
DETind->NOMcom->PONfbl,12,100,12,100,0,100,5,100,5,100,15,100,3,100,10,100,0,100
DETind->NOMcom->PONfrt,35,82,43,82,6,82,2,82,26,82,28,82,3,82,16,82,8,82
DETind->NOMcom->PRE,14,83,13,83,0,83,1,83,16,83,14,83,1,83,9,83,4,83
DETind->NOMcom->PRE.DETdef,0,10,2,10,0,10,1,10,3,10,0,10,2,10,2,10,0,10
DETind->NOMcom->PROadv,0,5,2,5,0,5,0,5,2,5,1,5,0,5,1,5,0,5
DETind->NOMcom->PROdem,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
DETind->NOMcom->PROper,6,23,2,23,0,23,2,23,2,23,4,23,0,23,1,23,1,23
DETind->NOMcom->PROrel,5,43,5,43,1,43,5,43,4,43,12,43,0,43,3,43,0,43
DETind->NOMcom->PROrel.PROper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
DETind->NOMcom->VERcjg,11,43,15,43,2,43,1,43,11,43,12,43,1,43,7,43,3,43
DETind->NOMcom->VERinf,2,18,2,18,2,18,1,18,1,18,6,18,0,18,3,18,2,18
DETind->NOMcom->VERppa,0,2,0,2,0,2,0,2,2,2,0,2,0,2,0,2,0,2
DETind->NOMcom->VERppe,3,25,10,25,0,25,3,25,5,25,1,25,0,25,1,25,0,25
DETind->NOMpro->CONcoo,0,9,1,9,0,9,0,9,1,9,0,9,0,9,0,9,0,9
DETind->NOMpro->CONsub,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETind->NOMpro->PONfbl,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DETind->NOMpro->PONfrt,0,1,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETind->PONfbl->PROdem,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETind->PONfrt->ADVgen,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
DETind->PONfrt->CONcoo,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DETind->PONfrt->NOMcom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DETind->PONfrt->PONfrt,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETind->PONfrt->PRE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DETind->PONfrt->PROdem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DETind->PONfrt->PROper,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DETind->PONfrt->VERcjg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DETind->PRE->DETndf,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DETind->PRE->NOMpro,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETind->PRE->PONfbl,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETind->PROadv->VERcjg,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETind->PROcar->PRE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DETind->PROdem->ADVgen,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1
DETind->PROdem->ADVneg,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1
DETind->PROdem->DETind,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1
DETind->PROdem->NOMcom,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
DETind->PROdem->PRE,1,12,1,12,0,12,1,12,2,12,6,12,0,12,0,12,1,12
DETind->PROdem->PRE.DETdef,1,2,0,2,0,2,0,2,0,2,2,2,0,2,0,2,0,2
